COUNTY,YEAR,MACHINE,LIVESTOCK,AGOUT3,TOTPOP,FARMS,FORATIO,SLAVES,FORPOP,AMEN,POPGROWTH,WHEATRAT,RYERAT,CORNRAT,OATRAT,TOBACCORAT,COTTONRAT,WOOLRAT,IRPOTATORAT,SWPOTATORAT,BARLEYRAT,BUCKWHEATRAT,BUTTERRAT,HAYRAT,DIDRAT,CSA,LAGOUT3,LMACHINE,LLIVESTOCK,LFARMS
Elkhart,1870,178323.0625,748145.75,1084765,26026,2459,0.068277876,0,1777,1,-0.201322628,0.519635202,0.005077422,0.128728121,0.042981567,0,0,0.014623044,0.096939997,3.64E-05,0.00057358,0.001629612,0.156742234,0.278246072,0,0,13.89687393,12.09135214,13.52535309,7.807510042
Ellis,1860,76495,1053059,291508,5246,413,0.007243614,0.210446054,38,0,-0.063617939,0.309123592,0.012178053,0.189229798,0.03684633,6.86E-06,0.0591133,0.026013008,0.000188674,0.008112985,0.01998916,3.43E-06,0.037299148,8.92E-05,0,1,12.58282273,11.24498066,13.86720982,6.023447593
Ellis,1870,19575.875,318018.9375,283817.875,7514,663,0.006388076,0.210446054,48,1,-0.063617939,0.043762994,0.008143092,0.573178698,0.024356042,0,0.405071034,0.002077501,0.002766464,0.023464924,0,2.81E-05,0.000241634,0,0.210446054,1,12.55608803,9.88205322,12.66986621,6.49677499
Emanuel,1860,23150,321833,260205,5081,455,0.001968117,0.254674277,10,0,-0.414318776,0.015568494,0.000968467,0.266067139,0.003501086,0.000269019,0.207897619,0.033154628,0.001214427,0.099340904,0,0,0.005280452,0,0,1,12.46922506,10.04975006,12.68178806,6.120297419
Emanuel,1870,22673.75,231635.25,301223.3125,6134,647,0.002608412,0.254674277,16,1,-0.414318776,0.003366273,0.000221812,0.17902532,0.030547337,0.000817931,0.177422655,0.026368198,0.001163456,0.065081832,5.64E-06,0,0.019044731,0,0.254674277,1,12.61560717,10.02896315,12.35291922,6.472346295
Emmet,1860,490,1700,3485,105,7,0.266666667,0,28,0,1.966963558,0.008895265,0,0.090961263,0,0,0,0,0.081205165,0,0,0,0.07517934,0.582209469,0,0,8.156223323,6.194405391,7.43838353,1.945910149
Emmet,1860,953,6491,11653,1149,45,0.046127067,0,53,0,-0.445995089,0.007637518,0.000600704,0.051403072,0.039989702,0,0,0,0.292027804,0,0,0.001802111,0.003089333,0.042392517,0,0,9.363318937,6.859614904,8.778171881,3.80666249
Emmet,1870,14927.6875,75515,68674.375,1392,229,0.288793103,0,402,1,1.966963558,0.448578382,0.002860164,0.09704231,0.174186805,0.000112997,0,0.011647226,0.096084748,0,0.0235044,0.000417798,0.316370189,1.461951419,0,0,11.13713141,9.610972989,11.23208659,5.433722004
Emmet,1870,1567.5,15169.6875,19606.8125,1211,569,0.042113955,0,51,1,-0.445995089,0.048375023,0.011290718,0.118073246,0.130972844,0,0,0.00113226,0.93492137,0,0.002297671,0.004674651,0.061988148,0.072961885,0,0,9.883632361,7.357237273,9.627054472,6.343880434
Encinal,1870,110,11209.6875,13083.125,427,13,0.531615925,0,227,1,2.224623552,0,0,0.001987293,0,0,0,0.162150251,0,0,0,0,0,0,0,1,9.479078511,4.700480366,9.324533639,2.564949357
Erath,1860,30050,412672,87160,2425,240,0.005360825,0.048659794,13,0,-0.795703769,0.060084901,0.002076641,0.115557595,0.006413492,8.03E-05,0.031390546,0.018873336,0.000562184,0.050585131,0.004290959,0,0.069871501,0.005025241,0,1,11.37550079,10.31061794,12.93040837,5.480638923
Erath,1870,13052.1875,211657.1875,82010.5,1801,238,0.001665741,0.048659794,3,1,-0.795703769,0.12593802,0.001374214,0.495261948,0.034254028,0,0.079090848,0.01040018,0.002218692,0.017187494,0.000880985,0,0.000464575,0.006695484,0.048659794,1,11.31460257,9.476711023,12.2627232,5.472270674
Erie,1860,898953,2467395,2859317,141971,6219,0.386726867,0,54904,0,-0.134414505,0.06531245,0.011374045,0.105678384,0.086227585,0,0,0.011917881,0.130419607,1.22E-05,0.021983572,0.01122261,0.12652602,0.167364444,0,0,14.86609334,13.70898603,14.7186735,8.735364401
Erie,1860,207318,633138,1263284,24474,1413,0.264076162,0,6463,0,-0.238823786,0.193242375,0.001811153,0.300813594,0.05198356,1.58E-06,0,0.042943629,0.067801856,0.000450413,0.007125872,0.005064578,0.047294195,0.129646224,0,0,14.04922524,12.24200913,13.35844369,7.253470383
Erie,1860,517346,1806459,2853644,49432,4420,0.175473378,0,8674,0,-0.046937258,0.082265342,0.003071862,0.121203626,0.057549926,0.000364096,0,0.007611671,0.073716974,3.89E-05,0.015118214,0.012402388,0.101717663,0.367013895,0,0,14.86410733,13.15646718,14.40687913,8.393894975
Erie,1870,1094685.625,3215454.688,4639612.313,178699,7365,0.340835707,0,60907,1,-0.134414505,0.091050866,0.010112443,0.038793448,0.104296596,2.17E-06,0,0.007577005,0.098263352,5.73E-06,0.045169367,0.003745526,0.17650298,0.447498457,0,0,15.35014137,13.90597778,14.98347933,8.904494329
Erie,1870,127106.375,580372.375,1251498.875,28188,1701,0.262594012,0,7402,1,-0.238823786,0.199336144,0.002165108,0.228536778,0.105512096,1.55E-05,0,0.030138988,0.146499277,9.13E-05,0.015529578,0.001869115,0.103495097,0.225415584,0,0,14.03985249,11.75277961,13.2714252,7.438971592
Erie,1870,502931.6875,2014482.25,3245202.813,65973,4683,0.201203523,0,13274,1,-0.046937258,0.098806644,0.001121968,0.085179169,0.098463979,0,0,0.011685911,0.090755564,4.81E-05,0.026196175,0.006744974,0.222680406,0.403198822,0,0,14.99268841,13.12820963,14.51587277,8.451694209
Escambia,1860,936,40790,11239,5768,41,0.096220527,0.339979196,555,0,-0.185031252,0,0.000533855,0.236942789,0,0,0,0.02206602,0.002313373,0.301539283,0,0,0.010588131,0.009342468,0,1,9.327145152,6.841615476,10.61619223,3.713572067
Escambia,1870,2660.625,49170,35234.375,7817,95,0.072662147,0.339979196,568,1,-0.185031252,0,0,0.10360337,0,0,0,0.024604098,0.011895656,0.319172683,0,0,0.065474554,0,0.339979196,1,10.46977745,7.886316337,10.80303896,4.553876892
Essex,1860,341384,856145,1490500,165611,2695,0.178092035,0,29494,0,-0.113942003,0.001322375,0.008412613,0.095569272,0.011988594,8.72E-05,0,0.000852734,0.079476015,0,0.013178128,0.000101979,0.044313989,0.389492788,0,0,14.21462219,12.74076322,13.66019503,7.899153483
Essex,1860,148218,519745,878070,98877,1082,0.341899532,0,33806,0,0.035518358,0.017367636,0.025581104,0.13488674,0.024856788,0.000141219,0,0.00035988,0.043014794,9.68E-05,0.000517043,0.011327115,0.050041568,0.198066213,0,0,13.6854816,11.90643944,13.16109359,6.986566459
Essex,1860,201418,1016169,1207489,28214,2228,0.155631956,0,4391,0,-0.338636123,0.071834195,0.01301047,0.053045618,0.076420572,3.31E-06,0,0.030970883,0.132997485,0.000126709,0.002041426,0.007611664,0.089300192,0.314121288,0,0,14.00405355,12.21313763,13.83155023,7.708859601
Essex,1860,69021,296938,485908,5786,679,0.098167992,0,568,0,-0.188567032,0.012471497,0.005871482,0.012485903,0.082492982,0,0,0.021516419,0.166105518,0,0.003603563,0.024064226,0.08215547,0.407033842,0,0,13.09377458,11.14216609,12.60127864,6.520621128
Essex,1860,57320,269403,666422,10469,418,0.000859681,0.639602636,9,0,-0.601049532,0.18959158,0.004312583,0.307525862,0.009675551,0.008662679,0.331321595,0.003175165,0.004012473,0.008836743,0,3.00E-06,0.004213546,0.001905699,0,1,13.40967838,10.95640488,12.50396368,6.035481433
Essex,1870,320080.75,860188.3125,1773512.125,200843,2242,0.217971251,0,43778,1,-0.113942003,0.000662054,0.004201313,0.027570807,0.006649862,4.38E-05,0,0.000440242,0.124076601,0,0.009898466,4.90E-05,0.072157491,0.409819893,0,0,14.38847239,12.67632859,13.66490661,7.715123604
Essex,1870,93991.5625,277530,554563.625,143839,676,0.322130994,0,46335,1,0.035518358,0.014213265,0.009070997,0.06206653,0.017141424,0.000532083,0,0,0.093274203,2.90E-05,0,0.005819085,0.08602467,0.295168296,0,0,13.22593682,11.4509603,12.53368431,6.516193076
Essex,1870,177969,1041823.063,1261953,29042,2424,0.159527581,0,4633,1,-0.338636123,0.041082354,0.007480017,0.041478756,0.108284302,8.84E-06,0,0.045879363,0.22784872,0.00012758,0.003900581,0.031062685,0.30009366,0.689446398,0,0,14.04817108,12.08936466,13.85648268,7.793174347
Essex,1870,59610.375,296518.75,543875.75,6811,730,0.205403025,0,1399,1,-0.188567032,0.011670165,0.002584285,0.013015399,0.085062204,0,0,0.009850235,0.299329816,0,0.001144011,0.032260962,0.163422592,0.499728201,0,0,13.2064761,10.99558492,12.59986573,6.593044534
Essex,1870,16049.6875,111107.5625,223503.5,9927,516,0.001208824,0.639602636,12,1,-0.601049532,0.221383916,0.011712837,0.615626154,0.028391099,6.08E-05,0,0.005169986,0.005290118,0.001296624,0,0,0.046605713,0.05476044,0.639602636,1,12.31718235,9.683444658,11.61825404,6.246106765
Estill,1860,25412,300721,329980,6886,558,0.001016555,0.07362765,7,0,-0.120804838,0.054936663,0.009997576,0.545169404,0.016582823,0.007848961,0,0.007297412,0.009255106,0.006542821,9.09E-06,0.00018789,0.020752773,0.021846779,0,1,12.70678733,10.14297678,12.6139382,6.324358962
Estill,1870,20958.4375,309949.75,334556.0625,9198,1145,0.010437052,0.07362765,96,1,-0.120804838,0.024589003,0.005081839,0.585647256,0.032961142,0.004625066,0,0.009305848,0.029828364,0.011568883,0,0,0.179455663,0.05407584,0.07362765,1,12.72055975,9.950296589,12.64416547,7.043159916
Fairfax,1860,111097,371443,441829,11834,852,0.038364036,0.263309109,454,0,-0.288445839,0.113854002,0.026412934,0.274051726,0.119591516,0.005927633,0,0.005861996,0.045542506,0.001941928,0.000233122,0.009779802,0.03065213,0.160358419,0,1,12.99867821,11.61815897,12.8251507,6.747586527
Fairfax,1870,97561.0625,354628.3125,645720.625,12952,1293,0.032967881,0.263309109,427,1,-0.288445839,0.096607229,0.011519223,0.237829789,0.079958666,7.51E-06,0,0.001705601,0.078096802,0.006137352,0.000225097,0.003710245,0.105230408,0.181195467,0.263309109,1,13.37812222,11.48823374,12.77882551,7.164720379
Fairfield,1860,310222,1735071,2555345,77476,4233,0.15639682,0,12117,0,-0.092870105,0.007467876,0.039327371,0.133337768,0.052041505,0.00291037,0,0.00404916,0.047529394,1.17E-06,0.000218366,0.010949989,0.079668694,0.336565121,0,0,14.7536978,12.64504345,14.36655889,8.350666241
Fairfield,1860,247580,1225229,1870711,30538,2281,0.075774445,0,2314,0,-0.406161342,0.142615829,0.002879654,0.38679037,0.044862087,0.003413141,0,0.018998124,0.021896487,0.002212528,0.007549536,0.009126477,0.046441166,0.095060114,0,0,14.44182913,12.41948904,14.01863832,7.732369222
Fairfield,1860,218807,998000,1810213,22111,683,0.010040251,0.702546244,222,0,-0.63170232,0.026777512,0.002939986,0.132698196,0.008068111,0.000171251,0.524225602,0.001287694,0.001952809,0.021845496,0.000112694,2.15E-05,0.007855429,0.021665406,0,1,14.40895508,12.29594534,13.81350856,6.52649486
Fairfield,1870,263220.375,1835719.188,2675277,95276,3836,0.187623326,0,17876,1,-0.092870105,0.005174971,0.01397907,0.055528889,0.027723208,0.00689071,0,0.001265974,0.136326303,1.93E-05,0.000230985,0.006507315,0.12536251,0.426433412,0,0,14.79956348,12.48074689,14.42294689,8.252185436
Fairfield,1870,254702.25,1253674.125,2372539.813,31138,2318,0.062560216,0,1948,1,-0.406161342,0.242811925,0.004316221,0.373958875,0.043929042,0.000227318,0,0.01639722,0.034685002,0.00239511,0.008752793,0.000134035,0.097853611,0.152914673,0,0,14.67947159,12.44785049,14.0415891,7.748460024
Fairfield,1870,50472.8125,380623.375,1140275.813,19888,1610,0.005983508,0.702546244,119,1,-0.63170232,0.025542241,0.000199083,0.09943917,0.006135068,0,0.477684569,1.95E-06,8.32E-05,0.00033463,1.49E-06,0,0,0,0.702546244,1,13.94678073,10.8291901,12.84956565,7.383989458
Falls,1860,25274,432296,191231,3614,174,0.011621472,0.474820144,42,0,0.522965378,0.020117031,0.00297023,0.232138095,0.002578034,0,0.509540817,0.016529747,0.000585679,0.013041819,5.75E-05,0,0.015034173,0,0,1,12.1612374,10.13753148,12.97686582,5.159055299
Falls,1870,30972.5625,249724.75,742627.875,9851,991,0.015125368,0.474820144,149,1,0.522965378,0,0.000216798,0.282252912,0.000324254,0,0.738800493,0.002550244,0.003167099,0.034063251,0,0,0.001617111,0,0.474820144,1,13.51795036,10.34085701,12.42811459,6.898714534
Fannin,1860,13828,95585,118738,5139,312,0.004280989,0.027826425,22,0,-0.555747311,0.041654736,0.034782462,0.445687143,0.031506342,0.007225993,0,0.010123128,0.01592582,0.034967744,0,0.000614799,0.016405868,0.012910778,0,1,11.68467466,9.534450801,11.46777118,5.743003188
Fannin,1860,102830,650885,480846,9217,661,0.004556797,0.186720191,42,0,-0.154607962,0.244955765,0.000286994,0.269090312,0.060252139,0,0.149636266,0.007669815,0.000343145,0.013041598,0.002722285,0,0.016416899,9.15E-05,0,1,13.08330233,11.54083242,13.38608825,6.49375384
Fannin,1870,6672.1875,81671.5625,91812.875,5429,672,0.001473568,0.027826425,8,1,-0.555747311,0.044709198,0.061611566,0.644267811,0.029084156,0.008422392,0,0.026343691,0.043538207,0.039604304,0,0.00025174,0.130779207,0.015266377,0.027826425,1,11.42750782,8.805703046,11.31046115,6.510258341
Fannin,1870,35112,427483.375,522126,13207,1060,0.003861589,0.186720191,51,1,-0.154607962,0.035152281,0.000294479,0.474622524,0.044037186,3.72E-06,0.423938206,0.003742051,0.004126291,0.035758351,0,0,0.090363504,0,0.186720191,1,13.16566422,10.46629823,12.96567068,6.966024187
Faribault,1860,9111,29164,78541,1335,86,0.185018727,0,247,0,1.528423555,0.050470455,0,0.089150889,0.022523268,0.000280108,0,2.55E-05,0.125463134,0,7.64E-05,0.000292841,0.084032544,0.505812251,0,0,11.27137606,9.117237754,10.28069035,4.454347296
Faribault,1870,157711.8125,404179.875,503693.4375,9940,1475,0.25331992,0,2518,1,1.528423555,1.14168174,0.00042512,0.141947293,0.337202249,0,0,0.005602741,0.041214093,0,0.043514762,0.000856031,0.196398717,0.441739128,0,0,13.1297231,11.96852468,12.90961529,7.296413269
Fauquier,1860,241740,1494504,1153123,21706,966,0.009121902,0.481664056,198,0,-0.539376512,0.247922381,0.029055877,0.286202773,0.052750661,0.021169468,0,0.015961871,0.012432325,0.000707644,0,0.000347751,0.020441878,0.089307906,0,1,13.95798447,12.39561805,14.21730494,6.873163834
Fauquier,1870,104480.0625,838290.0625,1123992.375,19690,1427,0.011223972,0.481664056,221,1,-0.539376512,0.249779346,0.007878884,0.381650667,0.069087773,0.00019029,0.000172777,0.007800272,0.023312507,0.000456218,4.54E-05,8.72E-05,0.066094457,0.084990746,0.481664056,1,13.93239753,11.55675154,13.63911946,7.263329617
Fayette,1860,96246,501713,765836,12850,1189,0.001945525,0.132529183,25,0,-1.213884609,0.039268198,0.000293797,0.203351631,0.000484438,0.000488355,0.342339613,0.004372999,0.001367133,0.040177009,2.22E-05,1.04E-05,0.013957296,0.022533545,0,1,13.54872333,11.47466269,13.12578352,7.080867897
Fayette,1860,44683,248871,469918,7047,522,0.002696183,0.286504896,19,0,-0.45289623,0.073819262,0.000649049,0.215748279,0.005124298,0.000114914,0.475487213,0.001898204,0.000440502,0.030684077,7.24E-05,0,0.009227142,0,0,1,13.06031349,10.7073484,12.42468997,6.257667588
Fayette,1860,75829,367546,541300,11189,1210,0.053087854,0,594,0,0.101488891,0.139096619,0.00720303,0.425817476,0.02177905,0.006687604,0,0.012375762,0.01822095,0.001141696,0.00019952,0.003733604,0.042736006,0.049854055,0,0,13.20172893,11.23623608,12.81460376,7.098375639
Fayette,1860,151280,650539,769965,10225,979,0.06797066,0,695,0,-0.342046268,0.262561285,0.000425993,0.349085997,0.023504965,0.000420798,0,0.011387531,0.011323891,0.003450806,0.004010572,0.000772762,0.052569922,0.108382849,0,0,13.55410034,11.9268877,13.38555653,6.886531643
Fayette,1860,87571,345411,630587,12073,1126,0.1608548,0,1942,0,-0.080824935,0.225244098,9.36E-05,0.143125374,0.078785322,3.65E-05,0,0.005842176,0.046623226,0,0.002955976,0.000543938,0.08664308,0.331955781,0,0,13.35440641,11.38020517,12.75249029,7.026426809
Fayette,1860,138870,1819237,1517189,22599,691,0.052612947,0.443161202,1189,0,-0.237628878,0.148596516,0.012751213,0.468407693,0.046625701,0.000151596,0,0.008963287,0.011558876,0.004951262,0.003996206,0.000184552,0.011148249,0.021011225,0,1,14.23236984,11.84129352,14.41392774,6.538139824
Fayette,1860,136967,1190668,1243048,15935,1064,0.043802949,0,698,0,-0.336193043,0.091208867,0.004093969,0.674076946,0.008655338,5.15E-05,0,0.02595475,0.01224651,0.000851938,0.000157677,0.004368295,0.031047071,0.039831125,0,0,14.03307699,11.8274953,13.99002505,6.96979067
Fayette,1860,255911,1245169,1409308,39909,2049,0.026259741,0,1048,0,-0.343075687,0.065397344,0.01362016,0.241570331,0.108527022,4.61E-05,0,0.010917415,0.037397077,0.000588232,0.003808252,0.029405212,0.078806762,0.20038416,0,0,14.15860936,12.45258501,14.03478182,7.625107148
Fayette,1860,237687,1171945,2594190,24327,942,0.00361738,0.636042258,88,0,-0.386782528,0.023341004,0.002222274,0.151249908,0.000351169,8.10E-06,0.652800296,0.001284023,0.002968171,0.015649586,7.71E-07,2.00E-05,0.007814771,0.021493029,0,1,14.76878489,12.37870996,13.97417532,6.848005275
Fayette,1860,163899,1107731,881253,11604,840,0.174681144,0.326266805,2027,0,-0.104844359,0.004032894,0.001449073,0.16733787,0.001468364,0,0.690816372,0.003657293,0.000304112,0.002220702,5.67E-05,6.35E-05,0.008138412,0.001004252,0,1,13.68910004,12.00700566,13.91782434,6.733401892
Fayette,1870,11717.0625,215373.8125,342439.625,7136,1156,0.00154148,0.132529183,11,1,-1.213884609,0.043326294,0.000709935,0.305567909,0.016679407,0.000921733,0.216521555,0.008553531,0.004046132,0.06512129,0.000915928,0,0.108312086,0.0409735,0.132529183,1,12.74385064,9.368801392,12.28013046,7.052721049
Fayette,1870,12671.3125,130281.9375,354347.125,8221,538,0.001459676,0.286504896,12,1,-0.45289623,0.075270372,4.54E-06,0.153331906,0.014460058,0,0.323459207,0.002341247,0.000155847,0.019192028,9.60E-05,0,0.031068391,0,0.286504896,1,12.77803229,9.447095859,11.77745613,6.28785856
Fayette,1870,246873,888107.6875,1454470.188,19638,2547,0.077197271,0,1516,1,0.101488891,0.251199649,0.01401819,0.344120494,0.147050006,0.002544593,0,0.008310251,0.035945914,0.004021485,0.000112206,0.000300285,0.10313275,0.207082828,0,0,14.19015226,12.41662931,13.69684828,7.842671475
Fayette,1870,90093.4375,515543.875,897649.5,10476,951,0.072928599,0,764,1,-0.342046268,0.314149342,0.001817786,0.368112587,0.026992317,8.10E-06,0,0.007718131,0.02059996,0.000793656,0.00618053,7.10E-06,0.039844053,0.088923126,0,0,13.70753496,11.40860261,13.15297769,6.857514063
Fayette,1870,181439.5,579965.375,937640.6875,16973,1618,0.168326165,0,2857,1,-0.080824935,0.530778503,0.000381191,0.24846891,0.181180544,0,0,0.009065712,0.044287344,6.01E-06,0.0267907,0.00149006,0.184830618,0.421136961,0,0,13.75112209,12.10867754,13.27072368,7.388946098
Fayette,1870,103529.25,1471258.25,1613732.313,26656,778,0.053083733,0.443161202,1415,1,-0.237628878,0.04921292,0.021264704,0.359997005,0.046971037,0.000129836,0,0.003909857,0.021687523,0.003229513,0.013308868,0,0.037242671,0.039390393,0.443161202,1,14.29406026,11.54760946,14.20162855,6.656726524
Fayette,1870,163223.5,1472709.563,2892203.875,17170,1805,0.031916133,0,548,1,-0.336193043,0.05771737,0.00835226,0.369642517,0.009937622,0.000160985,0,0.011877468,0.012467217,0.00040108,0,0.000115188,0.047651283,0.060029223,0,0,14.87752936,12.00287571,14.2026145,7.498315871
Fayette,1870,269841,1440617.75,1911033.438,43284,2394,0.037334812,0,1616,1,-0.343075687,0.164642561,0.009590748,0.224286688,0.142632622,7.21E-06,0,0.033427434,0.029514303,0.000810041,0.002561075,0.007038584,0.137887887,0.270129366,0,0,14.46315472,12.50558818,14.18058257,7.780720886
Fayette,1870,77062.5625,746031,2045021,26145,2796,0.006157965,0.636042258,161,1,-0.386782528,0.005993797,1.34E-05,0.159500034,0.001987021,3.98E-05,0.382337414,0.000358779,0.002914368,0.010264924,1.04E-05,5.85E-05,0.002278897,0.00078432,0.636042258,1,14.53091862,11.25237287,13.52252243,7.935945103
Fayette,1870,89255.375,629085.1875,847508.75,16863,1483,0.193915673,0.326266805,3270,1,-0.104844359,0.000229473,0.000141527,0.281865928,0,0.000152337,0.488210322,0.004264452,0.006750783,0.032490319,2.01E-05,0,0.064823727,0.003597544,0.326266805,1,13.65005644,11.39925692,13.35202196,7.301822342
Fentress,1860,24576,246675,186615,5054,607,0.002967946,0.037000396,15,0,-0.655628126,0.074243764,0.008547009,0.419859068,0.018942743,0.009334727,0,0.010401093,0.019521475,0.026493047,0,0.000380462,0.024933687,0.006242799,0,1,12.13680295,10.10952564,12.41582696,6.408528791
Fentress,1870,18209.8125,133951.8125,150770.125,4717,646,0.001271995,0.037000396,6,1,-0.655628126,0.071317577,0.006577961,0.376226258,0.068639659,0.010930746,0,0.01331675,0.055002966,0.026167684,0,0.000407037,0.122510212,0.017155587,0.037000396,1,11.9235116,9.809715876,11.80523541,6.470799504
Fillmore,1860,50431,429091,1036612,13542,2002,0.33207798,0,4497,0,0.268948036,0.283146442,0.001192346,0.159056619,0.07399104,1.93E-06,0,0.00140554,0.053509896,8.68E-06,0.007767612,0.001584006,0.071089279,0.285010206,0,0,13.85146826,10.82836134,12.9694243,7.60190196
