GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AGV001,AGV002,AGX001,AGZ001,AGZ002,AGZ003,AGZ004,AG2001,AG2002,AGQ001,AGU001
"G5100030","1860","Virginia","510","Albemarle","0030","Albemarle",9157646,188079,899680,16686,787,19490,267222,1340804,286712,1627516,13916
"G5100035","1860","Virginia","510","Alexandria","0035","Alexandria",853260,19990,44445,1915,28970,0,5035,84639,5035,89674,1386
"G5100050","1860","Virginia","510","Alleghany","0050","Alleghany",1208170,27752,161153,3225,227,4550,40660,131911,45210,177121,990
"G5100070","1860","Virginia","510","Amelia","0070","Amelia",2364058,68957,372640,320,0,5193,77712,691843,82905,774748,7655
"G5100090","1860","Virginia","510","Amherst","0090","Amherst",2874596,81618,370824,8052,9242,5736,113351,615823,119087,734910,6278
"G5100110","1860","Virginia","510","Appomattox","0110","Appomattox",1902558,54538,265772,4062,180,46122,77140,347632,123262,470894,4600
"G5100150","1860","Virginia","510","Augusta","0150","Augusta",10997286,296390,1287615,15229,890,16024,254383,1104780,270407,1375187,5616
"G5100155","1860","Virginia","510","Barbour","0155","Barbour",2390269,145850,377693,4230,0,16264,53452,253678,69716,323394,95
"G5100170","1860","Virginia","510","Bath","0170","Bath",1455351,28216,187823,2728,0,7523,37716,99181,45239,144420,946
"G5100190","1860","Virginia","510","Bedford","0190","Bedford",6297453,229101,837393,26452,140,29226,260058,1202072,289284,1491356,10176
"G5100195","1860","Virginia","510","Berkeley","0195","Berkeley",3547566,79976,335757,0,600,0,93555,522150,93555,615705,1650
"G5100215","1860","Virginia","510","Boone","0215","Boone",579398,12471,120589,4531,0,8358,30879,120290,39237,159527,158
"G5100230","1860","Virginia","510","Botetourt","0230","Botetourt",3415045,76804,380728,7003,15,5236,108333,470897,113569,584466,2769
"G5100233","1860","Virginia","510","Braxton","0233","Braxton",650016,10301,109456,3083,22,7652,20327,116170,27979,144149,104
"G5100237","1860","Virginia","510","Brooke","0237","Brooke",2447903,48286,282439,8497,1615,0,36763,230494,36763,267257,18
"G5100250","1860","Virginia","510","Brunswick","0250","Brunswick",2318267,75573,430309,4595,0,12745,136857,918386,149602,1067988,9146
"G5100270","1860","Virginia","510","Buchanan","0270","Buchanan",229981,3985,68248,215,0,5141,15501,47504,20642,68146,30
"G5100290","1860","Virginia","510","Buckingham","0290","Buckingham",3513277,104154,419349,571,0,12534,127021,799625,139555,939180,8811
"G5100293","1860","Virginia","510","Cabell","0293","Cabell",1611815,30559,195674,12125,0,4518,49736,233311,54254,287565,305
"G5100297","1860","Virginia","510","Calhoun","0297","Calhoun",364617,7058,74651,1895,234,6058,13455,72268,19513,91781,9
"G5100310","1860","Virginia","510","Campbell","0310","Campbell",3712579,83323,359778,2930,7320,28451,124639,713084,153090,866174,11580
"G5100330","1860","Virginia","510","Caroline","0330","Caroline",4407613,107323,450654,852,0,12291,107750,930172,120041,1050213,10672
"G5100350","1860","Virginia","510","Carroll","0350","Carroll",867338,26302,162470,9099,45,17013,55269,189521,72282,261803,262
"G5100360","1860","Virginia","510","Charles City","0360","Charles City",1239410,45800,165955,0,75,100,32347,245742,32447,278189,2947
"G5100370","1860","Virginia","510","Charlotte","0370","Charlotte",4398140,89867,441494,4830,643,12919,135023,952312,147942,1100254,9238
"G5100410","1860","Virginia","510","Chesterfield","0410","Chesterfield",3263370,80604,399767,904,10244,4277,70567,505471,74844,580315,8354
"G5100430","1860","Virginia","510","Clarke","0430","Clarke",3645185,80170,335667,1205,0,0,70913,533651,70913,604564,3375
"G5100435","1860","Virginia","510","Clay","0435","Clay",165344,3753,41824,335,0,5325,12597,39223,17922,57145,21
"G5100450","1860","Virginia","510","Craig","0450","Craig",942745,31177,124926,5736,38,10502,29841,104292,40343,144635,420
"G5100470","1860","Virginia","510","Culpeper","0470","Culpeper",4985786,110061,540572,575,195,5071,114849,522916,119920,642836,6675
"G5100490","1860","Virginia","510","Cumberland","0490","Cumberland",2355423,69181,352135,0,0,8586,81191,646060,89777,735837,6705
"G5100530","1860","Virginia","510","Dinwiddie","0530","Dinwiddie",2643250,120296,484278,3145,4903,5123,97762,715790,102885,818675,12774
"G5100533","1860","Virginia","510","Doddridge","0533","Doddridge",1006326,16602,142269,25,155,4971,24848,124097,29819,153916,34
"G5100550","1860","Virginia","510","Elizabeth City","0550","Elizabeth City",1273050,26130,123845,4210,5795,0,39767,156240,39767,196007,2417
"G5100570","1860","Virginia","510","Essex","0570","Essex",2439173,57320,269403,756,700,12554,66540,587328,79094,666422,6696
"G5100590","1860","Virginia","510","Fairfax","0590","Fairfax",3866075,111097,371443,6715,12605,834,68491,372504,69325,441829,3116
"G5100610","1860","Virginia","510","Fauquier","0610","Fauquier",10062472,241740,1494504,2287,667,9311,230192,913620,239503,1153123,10455
"G5100615","1860","Virginia","510","Fayette","0615","Fayette",1224096,25440,177440,5473,110,13787,44107,146709,57894,204603,271
"G5100630","1860","Virginia","510","Floyd","0630","Floyd",1023165,49247,216151,5191,0,16505,58633,228858,75138,303996,475
"G5100650","1860","Virginia","510","Fluvanna","0650","Fluvanna",2332149,73404,318213,0,0,5370,82686,518152,88056,606208,4994
"G5100670","1860","Virginia","510","Franklin","0670","Franklin",3684634,108484,493103,17257,124,30736,164530,705868,195266,901134,6351
"G5100690","1860","Virginia","510","Frederick","0690","Frederick",3987945,148515,519296,7518,1289,4203,96524,548534,100727,649261,2259
"G5100710","1860","Virginia","510","Giles","0710","Giles",1760806,37674,257222,3477,100,11961,66180,209879,78141,288020,778
"G5100715","1860","Virginia","510","Gilmer","0715","Gilmer",622965,13738,113722,2946,1227,8717,21167,139780,29884,169664,52
"G5100730","1860","Virginia","510","Gloucester","0730","Gloucester",2001234,60518,225926,3075,0,5695,70321,296494,76016,372510,5736
"G5100750","1860","Virginia","510","Goochland","0750","Goochland",2524327,80435,348457,0,130,3678,77718,640261,81396,721657,6139
"G5100770","1860","Virginia","510","Grayson","0770","Grayson",1432258,58241,339552,16374,2361,28492,76259,270090,104751,374841,547
"G5100775","1860","Virginia","510","Greenbrier","0775","Greenbrier",5713422,86286,676298,0,350,25643,114265,306096,139908,446004,1525
"G5100790","1860","Virginia","510","Greene","0790","Greene",1213979,36651,154767,420,0,6129,49942,201982,56071,258053,1984
"G5100810","1860","Virginia","510","Greensville","0810","Greensville",982900,37025,186375,676,0,6433,69495,311979,75928,387907,4167
"G5100830","1860","Virginia","510","Halifax","0830","Halifax",6922479,147181,684536,6729,2430,57970,257810,1398041,315780,1713821,14897
"G5100833","1860","Virginia","510","Hampshire","0833","Hampshire",3947900,166316,763454,15563,0,22756,109834,537923,132590,670513,1213
"G5100837","1860","Virginia","510","Hancock","0837","Hancock",1676745,38489,182746,9411,300,0,26396,152067,26396,178463,2
"G5100850","1860","Virginia","510","Hanover","0850","Hanover",4203120,142934,514828,825,52645,5684,122116,900030,127800,1027830,9483
"G5100853","1860","Virginia","510","Hardy","0853","Hardy",2579581,57753,453768,6220,50,10256,71698,280919,81954,362873,1073
"G5100857","1860","Virginia","510","Harrison","0857","Harrison",4642794,63261,644325,6817,57,7889,75883,371846,83772,455618,582
"G5100870","1860","Virginia","510","Henrico","0870","Henrico",5128610,145114,423672,3895,80280,1042,115479,610181,116521,726702,20041
"G5100890","1860","Virginia","510","Henry","0890","Henry",2341356,38369,282659,6019,0,15537,107290,468668,122827,591495,5018
"G5100910","1860","Virginia","510","Highland","0910","Highland",1535379,20813,269337,0,0,8609,25592,97797,34201,131998,402
"G5100930","1860","Virginia","510","Isle Of Wight","0930","Isle Of Wight",1531290,44440,252697,32145,2875,6378,135052,361527,141430,502957,3570
"G5100935","1860","Virginia","510","Jackson","0935","Jackson",1355201,33410,173354,9281,21,8908,40260,267847,49168,317015,55
"G5100950","1860","Virginia","510","James City","0950","James City",1011340,28609,125593,821,890,1196,30024,139731,31220,170951,2586
"G5100953","1860","Virginia","510","Jefferson","0953","Jefferson",5652143,119176,466168,1305,180,7825,110221,725913,118046,843959,3960
"G5100957","1860","Virginia","510","Kanawha","0957","Kanawha",1895918,34246,197224,2047,860,1382,56345,287423,57727,345150,2184
"G5100970","1860","Virginia","510","King And Queen","0970","King And Queen",2454708,57015,252349,100,0,12658,71575,350513,84233,434746,6139
"G5100990","1860","Virginia","510","King George","0990","King George",1933469,56531,203691,205,150,2350,40214,333954,42564,376518,3673
"G5101010","1860","Virginia","510","King William","1010","King William",2568250,80172,232290,595,0,11700,70225,429927,81925,511852,5525
"G5101030","1860","Virginia","510","Lancaster","1030","Lancaster",1307441,60143,131475,1223,137,10714,43115,183422,53829,237251,2869
"G5101050","1860","Virginia","510","Lee","1050","Lee",2768021,42785,447142,8028,330,17986,96396,427046,114382,541428,824
"G5101053","1860","Virginia","510","Lewis","1053","Lewis",1327743,23582,225500,2812,0,10142,28817,166560,38959,205519,230
"G5101057","1860","Virginia","510","Logan","1057","Logan",558443,9790,161490,3882,4388,12474,30559,140363,43033,183396,148
"G5101070","1860","Virginia","510","Loudoun","1070","Loudoun",10508212,238264,1182355,3823,5,4258,202746,1108777,207004,1315781,5501
"G5101090","1860","Virginia","510","Louisa","1090","Louisa",4461836,108245,556856,1990,15,10176,130827,1069845,141003,1210848,10194
"G5101110","1860","Virginia","510","Lunenburg","1110","Lunenburg",2232979,62961,360642,0,0,20168,88920,684924,109088,794012,7305
"G5101130","1860","Virginia","510","Madison","1130","Madison",2816620,91377,321897,4945,0,12122,113843,394875,125965,520840,4397
"G5101133","1860","Virginia","510","Marion","1133","Marion",3115337,55057,466254,11703,0,14179,55990,301098,70169,371267,63
"G5101135","1860","Virginia","510","Marshall","1135","Marshall",2489909,58262,280860,17320,3840,7602,44944,337010,52546,389556,29
"G5101137","1860","Virginia","510","Mason","1137","Mason",1951283,37761,252063,6739,0,3670,55706,274863,59376,334239,376
"G5101150","1860","Virginia","510","Mathews","1150","Matthews",1450460,34214,127970,4573,91,5350,58164,163437,63514,226951,3008
"G5101155","1860","Virginia","510","McDowell","1155","Mcdowell",100655,2088,33785,100,0,2862,8138,15612,11000,26612,0
"G5101170","1860","Virginia","510","Mecklenburg","1170","Mecklenburg",3606956,99175,481246,8155,0,24427,144805,1098888,169232,1268120,12420
"G5101175","1860","Virginia","510","Mercer","1175","Mercer",1540185,33844,244954,0,20,30885,58132,192819,89017,281836,362
"G5101190","1860","Virginia","510","Middlesex","1190","Middlesex",1145060,31603,110887,555,20,3212,41654,153046,44866,197912,2375
"G5101193","1860","Virginia","510","Monongalia","1193","Monongalia",2884916,59257,454070,9376,103,13290,46994,316935,60284,377219,101
"G5101197","1860","Virginia","510","Monroe","1197","Monroe",3768775,73807,500268,3587,20,20335,78506,315293,98841,414134,1114
"G5101210","1860","Virginia","510","Montgomery","1210","Montgomery",3062680,67537,378313,5000,800,8248,96872,406058,105120,511178,2219
"G5101215","1860","Virginia","510","Morgan","1215","Morgan",479987,27931,111439,3238,270,2190,21325,87971,23515,111486,94
"G5101230","1860","Virginia","510","Nansemond","1230","Nansemond",1680210,42312,244452,10204,1935,5853,150185,359457,156038,515495,5481
"G5101250","1860","Virginia","510","Nelson","1250","Nelson",4009504,80798,352344,3721,243,6016,126182,574386,132198,706584,6238
"G5101270","1860","Virginia","510","New Kent","1270","New Kent",1331275,55402,170821,2221,1465,1875,31365,192423,33240,225663,3374
"G5101275","1860","Virginia","510","Nicholas","1275","Nicholas",3607259,43651,334820,5516,13733,24543,64227,160769,88770,249539,154
"G5101290","1860","Virginia","510","Norfolk","1290","Norfolk",2140252,40836,251378,11508,292968,1315,97299,655127,98614,753741,9004
"G5101310","1860","Virginia","510","Northampton","1310","Northampton",2184150,47720,208875,742,25,1798,86525,349627,88323,437950,3872
"G5101330","1860","Virginia","510","Northumberland","1330","Northumberland",1701047,58624,199833,1019,870,5264,68792,238719,74056,312775,3439
"G5101350","1860","Virginia","510","Nottoway","1350","Nottoway",1729186,47567,215527,10,0,5241,50313,505842,55554,561396,6468
"G5101355","1860","Virginia","510","Ohio","1355","Ohio",2423520,50640,253090,10174,14420,0,26930,241235,26930,268165,100
"G5101370","1860","Virginia","510","Orange","1370","Orange",3779299,104266,448384,0,0,6122,97468,509993,103590,613583,6111
"G5101390","1860","Virginia","510","Page","1390","Page",2192549,80420,288509,9982,35,9828,71447,291812,81275,373087,850
"G5101410","1860","Virginia","510","Patrick","1410","Patrick",1278805,23296,202808,15668,2,13644,69996,237706,83640,321346,2070
"G5101415","1860","Virginia","510","Pendleton","1415","Pendleton",1606532,47838,371228,1932,0,14614,45319,162601,59933,222534,244
"G5101430","1860","Virginia","510","Pittsylvania","1430","Pittsylvania",5760940,131565,700695,5074,0,32137,223732,1226107,255869,1481976,14340
"G5101433","1860","Virginia","510","Pleasants","1433","Pleasants",649220,12752,84275,5868,55,2604,15284,99953,17888,117841,15
"G5101437","1860","Virginia","510","Pocahontas","1437","Pocahontas",2051780,39937,328002,95,0,14846,41554,116144,56400,172544,252
"G5101450","1860","Virginia","510","Powhatan","1450","Powhatan",2100284,70369,273279,1351,25,8426,69105,601668,77531,679199,5403
"G5101455","1860","Virginia","510","Preston","1455","Preston",2257314,100929,461133,40,0,20088,80407,243423,100495,343918,67
"G5101470","1860","Virginia","510","Prince Edward","1470","Prince Edward",2957131,61744,297433,1583,45,11452,69241,631697,80693,712390,7341
